data
1314 
950 
966 
1015 
678 
719 
734 
680 
759 
639 
669 
776 
715 
669 
635 
828 
784 
597 
717 
629 
910 
669 
911 
842 
655 
687 
677 
652 
659 
665 
643 
693 
676 
645 
656 
664 
678 
726 
767 
788 
627 
701 
683 
643 
623 
736 
710 
1045 
787 
704 
653 
698 
773 
672 
615 
723 
689 
650 
625 
682 
629 
671 
596 
659 
646 
582 
580 
650 
671 
581 
674 
715 
684 
658 
809 
799 
696 
684 
659 
671 
646 
670 
594 
688 
601 
727 
643 
625 
599 
684 
716 
624 
694 
603 
683 
617 
636 
647 
603 
616 
