data
1297 
889 
871 
761 
683 
625 
680 
669 
712 
611 
610 
693 
629 
669 
669 
815 
763 
613 
591 
716 
775 
681 
752 
633 
1016 
994 
684 
641 
620 
711 
991 
1150 
760 
799 
795 
791 
908 
750 
629 
573 
814 
686 
839 
589 
597 
617 
663 
654 
641 
608 
680 
695 
993 
752 
1032 
689 
739 
638 
711 
660 
965 
647 
609 
640 
565 
579 
594 
564 
562 
589 
587 
612 
561 
587 
648 
675 
705 
1217 
698 
637 
662 
619 
650 
672 
690 
640 
656 
593 
686 
684 
595 
767 
564 
596 
558 
567 
560 
566 
675 
559 
