data
1918 
1720 
1572 
1552 
1522 
1380 
1379 
1284 
697 
1338 
1422 
1310 
1297 
1473 
873 
966 
918 
975 
890 
935 
1112 
1031 
1019 
1018 
827 
923 
1606 
754 
1341 
694 
1221 
1410 
1170 
1480 
1166 
1549 
1242 
1260 
1359 
1211 
1223 
766 
928 
871 
919 
1377 
1294 
1345 
960 
1290 
783 
1254 
1307 
1295 
1056 
1197 
1273 
1263 
1429 
950 
877 
1414 
791 
1333 
655 
1259 
718 
1306 
1388 
1320 
1150 
1312 
1292 
1221 
1293 
1343 
1378 
1181 
1589 
1247 
1693 
1258 
1722 
1278 
1193 
1309 
1327 
1209 
1223 
1355 
1331 
1163 
1518 
1320 
1533 
1356 
1257 
1218 
1255 
1321 
