data
1194 
1504 
776 
618 
741 
674 
925 
991 
1027 
1048 
712 
1082 
963 
698 
662 
694 
723 
612 
646 
612 
648 
683 
674 
630 
637 
591 
674 
597 
592 
676 
612 
575 
652 
565 
605 
578 
609 
626 
702 
595 
580 
608 
630 
578 
620 
584 
1072 
777 
596 
694 
1020 
646 
585 
583 
627 
638 
663 
567 
849 
578 
581 
677 
588 
618 
617 
675 
612 
603 
896 
672 
822 
951 
914 
1032 
591 
595 
583 
609 
608 
587 
634 
634 
658 
702 
765 
1308 
1263 
1092 
1195 
1329 
1241 
740 
1198 
1170 
635 
1197 
1203 
1142 
1316 
1159 
