data
15034 
6469 
6140 
6917 
6039 
5789 
5961 
5810 
5792 
5860 
5919 
6801 
5910 
5871 
5856 
5860 
5870 
5877 
5887 
5865 
5931 
5880 
5941 
5884 
5846 
5900 
5904 
5869 
5915 
5883 
5931 
6065 
5895 
6421 
7144 
6293 
6096 
6045 
5910 
5787 
5727 
5684 
5655 
5724 
5660 
5961 
5862 
5895 
5877 
5864 
5856 
5881 
5899 
5930 
5863 
5890 
6052 
5942 
5878 
5887 
5830 
5892 
5888 
5879 
5877 
5880 
5926 
5894 
5869 
5834 
5894 
5881 
5893 
5904 
6021 
5873 
5878 
5980 
5885 
5819 
5877 
5870 
5944 
5878 
5880 
5887 
5884 
5884 
5859 
5871 
5911 
5882 
6282 
5897 
5967 
7837 
9757 
8998 
8843 
7017 
