data
6358 
5350 
3638 
3953 
4015 
4139 
3491 
3565 
3372 
3613 
3758 
3685 
4529 
4356 
4408 
5960 
4168 
4165 
4338 
4023 
4156 
4099 
4149 
4302 
4133 
3555 
4201 
4040 
4143 
3830 
4053 
3679 
4180 
3854 
4011 
4062 
4476 
4497 
4423 
4340 
4352 
4202 
3913 
3809 
4515 
4855 
4162 
4007 
5692 
4589 
4284 
4372 
4763 
4333 
4001 
3952 
4191 
4064 
3852 
4038 
4171 
4271 
3737 
3923 
4260 
3926 
4239 
3942 
4025 
4052 
4214 
3894 
4049 
4106 
4012 
3922 
4415 
4305 
3688 
3761 
4148 
4230 
4068 
3728 
3891 
3999 
3870 
3738 
4120 
5022 
3959 
4439 
3863 
4048 
3863 
4230 
4147 
4590 
4920 
3909 
