data
7380 
5862 
4645 
4358 
6066 
10732 
6914 
11007 
7557 
6880 
3960 
7792 
4362 
10233 
4808 
3927 
6303 
6111 
11233 
7581 
4094 
6893 
6602 
4842 
5994 
6193 
4489 
5384 
4907 
4299 
5307 
5871 
4765 
5546 
4567 
8674 
4885 
4866 
6800 
5172 
4965 
4235 
6619 
5065 
4201 
5597 
4518 
10440 
6604 
4283 
7853 
5007 
11141 
5028 
9928 
8286 
9357 
4495 
4642 
7284 
7826 
7921 
5154 
4593 
4161 
6217 
4801 
4152 
6918 
6160 
4763 
6023 
6287 
4777 
8921 
6161 
6215 
4800 
4357 
7107 
4453 
4362 
7537 
7188 
7203 
7742 
6126 
5629 
4971 
5374 
7596 
5723 
4640 
9857 
6232 
10830 
15661 
6459 
7251 
6999 
