data
13004 
15077 
7283 
14879 
8358 
14528 
14254 
7718 
12436 
16913 
10261 
11207 
7843 
8970 
7195 
7117 
7763 
10509 
6717 
8102 
12282 
6549 
15006 
6735 
14199 
14438 
14257 
14350 
14455 
9087 
9226 
8391 
6972 
9642 
7144 
14180 
7044 
8761 
6561 
7347 
7308 
6405 
9298 
9189 
10103 
13294 
7513 
7536 
6792 
7018 
8992 
11330 
9905 
7447 
7865 
10869 
7469 
7304 
6666 
9452 
17788 
6636 
18618 
8983 
6935 
12022 
7760 
10697 
6934 
9598 
6919 
7834 
6659 
14673 
6312 
14384 
6268 
14286 
6250 
6326 
14196 
14386 
14160 
14413 
14136 
14299 
14524 
14191 
8473 
14676 
14438 
14600 
14523 
14540 
6231 
14438 
14165 
14418 
6399 
13503 
