9386 
5091 
4255 
4204 
6841 
4279 
4189 
4048 
4007 
3817 
3766 
3649 
3594 
3390 
3367 
3594 
3320 
4963 
3579 
3349 
3422 
3422 
3571 
3365 
3452 
3628 
3429 
3359 
3691 
3340 
3422 
3346 
3498 
3413 
3317 
3294 
3473 
3452 
3353 
3624 
3335 
3653 
3452 
3441 
3321 
3378 
3424 
3287 
3691 
3292 
3614 
3384 
3653 
3360 
3565 
4833 
4530 
4004 
3784 
3343 
3450 
3506 
3507 
3602 
3383 
3282 
3613 
3363 
3347 
3494 
3384 
3436 
3423 
3859 
3393 
3567 
3330 
3535 
3444 
3586 
3304 
3544 
3407 
3387 
3484 
3368 
3472 
3349 
3698 
3352 
3689 
3321 
3529 
3327 
3391 
3396 
3382 
3572 
3408 
3427 
