data
2416 
2098 
1561 
1286 
1484 
1437 
1471 
1330 
1375 
1526 
1368 
1453 
1520 
1485 
1218 
1391 
1367 
2530 
2608 
2666 
1958 
1507 
1449 
2464 
1213 
2454 
1400 
2557 
1377 
2606 
1417 
2553 
1446 
1259 
1380 
2599 
2376 
2429 
2771 
2586 
1456 
2382 
1389 
2595 
1441 
2715 
2351 
2970 
3156 
1948 
1749 
1714 
1448 
1684 
1483 
1633 
1711 
1671 
1678 
1778 
1802 
1516 
1628 
1924 
1764 
1760 
1855 
1748 
1931 
1689 
1703 
1506 
1522 
1603 
1514 
1677 
1762 
1673 
1741 
1708 
1634 
1659 
1304 
1555 
1703 
1589 
1498 
1879 
2806 
1512 
1626 
1831 
1941 
1930 
1856 
1837 
1982 
1848 
1782 
1810 
