data
2157 
1726 
1206 
1150 
1112 
1065 
1435 
1895 
1116 
1171 
1278 
1377 
1204 
1163 
1082 
1223 
1209 
1137 
1043 
1069 
1482 
1273 
1294 
1105 
1140 
1243 
1206 
1191 
1190 
1155 
1196 
1044 
1096 
1105 
1315 
1157 
1297 
1224 
1282 
1156 
1259 
1665 
1091 
1234 
1048 
1112 
1581 
1597 
1161 
1326 
1221 
1146 
1235 
1039 
1477 
1559 
1381 
1562 
1405 
1766 
1595 
1790 
1281 
1147 
1084 
1122 
1070 
1176 
1511 
1665 
1277 
1134 
1498 
1232 
1562 
1739 
1634 
1328 
1143 
1238 
1104 
1269 
1106 
1085 
1168 
1717 
1225 
1128 
1197 
1099 
1251 
1118 
1164 
1065 
1056 
1121 
1058 
1282 
1563 
1727 
