data
2067 
1737 
1212 
1272 
1316 
1274 
1312 
1326 
1353 
1209 
1412 
1118 
1216 
1331 
1174 
1179 
1301 
1202 
1243 
1291 
1316 
1237 
1178 
1234 
1137 
1419 
1188 
1126 
1199 
1155 
1203 
1220 
1177 
1211 
1266 
1200 
1093 
1300 
1241 
1227 
1221 
1396 
1209 
1829 
1806 
1218 
1569 
1262 
1340 
1261 
1201 
1724 
1556 
2010 
1834 
1466 
1713 
1283 
1266 
1204 
1227 
1203 
1748 
1194 
1418 
1290 
1888 
1267 
1187 
1177 
1125 
1795 
1133 
1296 
1140 
1173 
1224 
1764 
1859 
1810 
1785 
1412 
1233 
1219 
1460 
1983 
1291 
1267 
1317 
1178 
1269 
1188 
1158 
1838 
1151 
1299 
1294 
1163 
1907 
1194 
