data
4274 
2818 
2036 
2062 
1977 
3222 
2002 
2096 
1799 
2066 
1933 
1988 
1967 
2010 
2098 
1947 
1930 
1997 
1958 
1957 
1975 
1970 
2002 
2124 
1976 
2075 
2056 
1938 
1937 
1917 
2045 
2004 
1965 
2050 
2138 
1953 
2041 
2029 
1916 
2014 
2054 
2102 
2168 
2149 
2021 
2042 
1917 
2279 
2098 
2243 
2149 
1870 
2003 
2093 
1905 
2071 
1933 
1850 
1928 
1931 
2106 
2225 
1945 
2128 
2069 
2177 
2089 
2085 
2253 
2369 
1976 
2233 
1936 
1987 
2055 
2008 
2594 
2375 
1918 
2161 
2147 
2137 
2218 
2119 
2277 
2269 
2213 
2213 
2331 
1804 
2171 
2048 
2346 
2152 
2173 
1923 
1953 
1951 
2209 
2034 
