data
3149 
2800 
2078 
2000 
1853 
1898 
1822 
1832 
2043 
1778 
1877 
1948 
2045 
1958 
2109 
1973 
2008 
1941 
1826 
2561 
1931 
1913 
1916 
2073 
1923 
1858 
1795 
2075 
2100 
1973 
2026 
2000 
1893 
1935 
1961 
1991 
2010 
1901 
2028 
1983 
2233 
1907 
1735 
1751 
2163 
1952 
2015 
1902 
1887 
2130 
1725 
1988 
2011 
1979 
2146 
2006 
1965 
1914 
2071 
1852 
1840 
2033 
2479 
1895 
2417 
1909 
1797 
2344 
1957 
2161 
1987 
1949 
1974 
1918 
1829 
1851 
1754 
1841 
2413 
1949 
1873 
1835 
1943 
2051 
1872 
2550 
2932 
2063 
1929 
2583 
2025 
1963 
2495 
2385 
2598 
2104 
2014 
2007 
1982 
1836 
