data
4203 
3930 
3694 
3603 
3536 
3583 
3744 
4282 
4130 
3811 
3696 
3650 
3635 
3644 
3650 
3497 
3568 
3505 
3501 
3502 
3979 
3690 
4356 
3641 
3612 
3696 
3649 
3597 
3676 
3600 
3631 
3604 
3498 
3483 
3498 
3545 
3506 
3537 
3482 
3507 
3538 
3497 
3534 
3534 
3504 
3606 
3649 
3693 
3635 
3671 
3598 
3626 
3619 
3691 
3639 
3639 
3645 
4237 
4342 
4551 
3893 
3704 
3618 
3747 
3673 
3619 
3654 
3641 
3660 
3624 
3647 
3596 
3709 
3646 
3579 
3647 
3637 
3624 
3693 
3613 
3628 
3609 
3610 
3659 
3643 
3596 
3634 
3598 
3663 
3753 
3836 
3704 
3761 
3686 
3609 
3662 
3660 
3602 
3647 
3953 
