data
3113 
2962 
1995 
1870 
1912 
1889 
2800 
2017 
2851 
3240 
2819 
2895 
2067 
1990 
2114 
3126 
1872 
1973 
1973 
1875 
1985 
1882 
2120 
2050 
1950 
2014 
2056 
1835 
1967 
1828 
2053 
2007 
1982 
1994 
3153 
2893 
2091 
2660 
3884 
3358 
2094 
1842 
2562 
2859 
3881 
3156 
3475 
3415 
3766 
3069 
3533 
1885 
2006 
1995 
2894 
3740 
2306 
2129 
1988 
2073 
2149 
3896 
2123 
2111 
2150 
2088 
2091 
2088 
5251 
7376 
4863 
7244 
4909 
3774 
9154 
4788 
5865 
10558 
7662 
9529 
5632 
3502 
2844 
3013 
2841 
2975 
3486 
2006 
2520 
2086 
2073 
3395 
4859 
3892 
4197 
3575 
2230 
2807 
3137 
2144 
