data
3346 
2936 
2247 
2294 
3501 
4171 
2006 
1959 
2093 
2418 
2691 
2336 
2428 
2587 
2166 
2226 
2638 
2818 
2734 
2607 
2712 
2788 
2913 
2805 
2617 
2713 
2627 
2241 
2526 
2588 
2343 
2250 
2191 
2346 
2256 
2615 
3151 
2383 
2435 
2452 
2200 
2776 
3383 
3408 
2962 
2386 
2421 
2467 
3115 
2727 
2436 
2549 
2039 
2030 
2125 
2985 
2654 
4737 
5086 
3183 
3211 
2214 
2096 
2061 
2088 
2143 
2762 
3257 
2287 
2151 
2007 
2064 
2031 
2793 
2718 
4649 
2100 
2138 
2236 
2830 
2759 
2766 
2136 
1996 
2017 
3795 
2990 
2611 
2248 
2002 
2013 
2106 
2346 
2821 
2302 
2406 
2054 
2019 
1979 
2215 
