data
7963 
4840 
7421 
7343 
7230 
7270 
4588 
4182 
7294 
3938 
7171 
3917 
7248 
3935 
7148 
3911 
7202 
4913 
6891 
4403 
7054 
5986 
4925 
6288 
4309 
6592 
5192 
5575 
6133 
4180 
7049 
5541 
5237 
4271 
4110 
5163 
4412 
4263 
4079 
4667 
7526 
6525 
7136 
3972 
3920 
7225 
7373 
7428 
7298 
7329 
7612 
7403 
7418 
7287 
7335 
5143 
5016 
4999 
8300 
4690 
7345 
4048 
7381 
7421 
7204 
3903 
7128 
7139 
7043 
5586 
7178 
5459 
4721 
8496 
5250 
5657 
5509 
6250 
7721 
4699 
4219 
4651 
8153 
3985 
5974 
4793 
5921 
5634 
6122 
4588 
8190 
4457 
8383 
5785 
5229 
5512 
7160 
5096 
4711 
7563 
