data
6237 
5411 
3745 
6033 
5016 
3957 
9218 
3755 
3772 
4073 
8916 
8788 
9491 
9750 
9502 
8508 
10648 
9752 
6571 
4439 
6356 
5142 
4888 
5611 
3839 
4556 
3880 
3960 
3786 
4649 
8426 
9358 
5183 
3918 
4857 
4262 
3862 
3842 
3982 
7814 
8775 
8485 
3766 
3651 
3649 
3706 
8541 
9676 
9730 
8389 
9211 
8658 
9619 
4847 
3954 
4678 
7337 
3783 
5953 
3896 
4217 
4585 
4948 
4079 
4266 
4378 
4786 
3870 
4240 
3858 
4420 
4283 
4198 
3889 
5054 
5242 
5482 
4989 
7487 
5590 
5781 
6561 
3769 
4973 
4393 
3981 
3921 
5400 
6050 
8266 
8174 
5884 
6766 
5817 
5007 
7550 
4822 
4743 
6325 
4687 
