51814 
20615 
50235 
23760 
14169 
12815 
11883 
11508 
11209 
17252 
11871 
10798 
11743 
11912 
11302 
11930 
11122 
11766 
10791 
12314 
11452 
11416 
11786 
10611 
11210 
13153 
11482 
11356 
11737 
11642 
11910 
11764 
11630 
11060 
11402 
11447 
11712 
11185 
11667 
11454 
11431 
11523 
13739 
11642 
11391 
11102 
11423 
11540 
11513 
11466 
11502 
11755 
11457 
11398 
10582 
12038 
11278 
11671 
11427 
11679 
12265 
11756 
10994 
11539 
11597 
11756 
10900 
11233 
10906 
11394 
11675 
10903 
10862 
11530 
11667 
11419 
12413 
11912 
11812 
11673 
11536 
11371 
11044 
11638 
11326 
11019 
10641 
12107 
11648 
11509 
11234 
11562 
11482 
11053 
14563 
12267 
11596 
11498 
13283 
12029 
