data
1940 
3384 
3277 
1537 
2633 
3263 
3243 
3195 
3222 
3137 
3140 
3154 
3271 
3113 
2348 
1695 
3189 
2136 
3173 
3143 
3346 
3135 
3268 
3168 
3170 
3232 
3189 
3218 
3153 
1781 
3120 
3156 
2884 
1647 
3170 
3253 
3698 
3824 
1906 
3436 
1677 
1575 
3239 
1785 
2522 
2330 
1735 
2054 
2506 
2299 
2517 
1904 
1940 
2507 
1809 
1946 
1783 
1658 
3646 
1526 
3499 
1532 
3578 
1840 
1712 
3405 
1577 
1782 
2208 
3651 
2606 
2070 
2948 
1935 
2477 
1644 
1796 
2095 
1547 
1782 
2901 
1616 
1608 
1556 
1554 
3658 
1811 
1657 
1734 
1783 
1594 
1666 
1619 
1518 
1534 
3262 
1623 
1545 
1559 
1597 
