data
1926 
1426 
1262 
1211 
995 
1038 
982 
1064 
1068 
1010 
998 
984 
985 
1401 
1290 
1303 
1184 
1291 
1337 
1185 
988 
998 
1106 
1622 
1158 
1184 
1339 
1392 
1678 
1360 
1125 
1011 
1031 
1098 
1183 
1330 
997 
1072 
1170 
1290 
1341 
1166 
1293 
1112 
1527 
1376 
1347 
1521 
1202 
1236 
1338 
1237 
1536 
1327 
1213 
1149 
1725 
1487 
1146 
1243 
1111 
1117 
1044 
967 
1159 
1589 
1249 
1419 
1358 
1182 
1219 
1535 
1336 
1543 
1065 
1068 
964 
1112 
1587 
1613 
1501 
1187 
1059 
1196 
1041 
2344 
1645 
2274 
1465 
1323 
1418 
1427 
1153 
1430 
1293 
1114 
1012 
964 
1043 
1082 
