data
2077 
1694 
1163 
1195 
1170 
1124 
1090 
1098 
1291 
1473 
1451 
1171 
1168 
1309 
1136 
984 
1052 
1009 
1152 
1097 
1125 
1202 
1146 
1337 
1509 
1028 
1028 
1119 
1222 
1195 
1075 
1124 
1185 
984 
1032 
971 
1100 
1075 
1235 
1161 
1100 
1242 
1161 
1158 
1039 
1074 
1163 
1316 
1161 
997 
960 
1307 
1138 
1170 
1117 
1215 
1120 
1124 
1000 
986 
1210 
1108 
983 
1156 
1066 
1145 
1148 
1079 
1084 
1055 
1061 
978 
1000 
1041 
1059 
979 
1135 
1010 
1096 
1001 
1033 
988 
1031 
1044 
1010 
1104 
1060 
989 
1098 
1029 
941 
939 
1033 
951 
1089 
1005 
926 
961 
1070 
985 
