data
2086 
1536 
1019 
1023 
998 
1473 
2350 
1447 
1199 
1177 
1719 
1140 
1039 
1028 
970 
950 
949 
944 
1256 
1224 
1509 
1107 
1039 
1163 
1061 
1093 
1247 
1110 
1083 
1070 
1043 
953 
959 
1352 
1909 
1221 
1236 
1335 
1165 
1053 
1011 
1138 
1308 
1370 
1037 
1001 
1063 
1034 
1115 
1127 
1000 
1046 
1093 
1085 
995 
1110 
1042 
1091 
974 
1046 
1031 
974 
993 
980 
1089 
996 
1063 
1061 
970 
967 
1009 
1042 
1039 
991 
954 
979 
977 
974 
985 
1007 
933 
954 
1013 
1004 
934 
1012 
929 
1017 
1004 
916 
1010 
917 
977 
996 
1053 
979 
960 
1099 
928 
1069 
