data
2061 
1717 
1112 
1170 
1148 
1146 
1250 
1068 
1167 
1107 
968 
1115 
993 
1145 
1086 
1323 
1286 
1062 
1189 
1189 
1140 
1184 
1058 
1123 
1322 
1101 
1131 
1054 
1218 
1070 
1113 
1139 
1108 
1061 
1234 
1046 
1004 
1122 
970 
963 
965 
987 
1003 
2048 
1063 
1097 
1090 
1026 
1188 
1087 
1046 
1211 
1118 
1092 
1104 
1014 
1024 
1387 
1212 
1104 
1146 
1053 
1040 
1016 
1071 
1052 
1236 
1046 
1467 
1096 
1150 
1142 
1249 
1590 
1613 
1217 
1193 
1170 
1076 
1073 
1122 
1242 
1005 
1184 
994 
982 
1002 
1403 
1494 
1614 
1192 
1092 
1104 
1151 
1234 
1065 
1199 
1041 
1057 
1036 
