data
27783 
27733 
12082 
11793 
22091 
22244 
21771 
20867 
12706 
17313 
17542 
13903 
14352 
22480 
22192 
25775 
21971 
17109 
12482 
12821 
12119 
12701 
21581 
15805 
22623 
21319 
12860 
14519 
22856 
20342 
21515 
20464 
18983 
24449 
19634 
21663 
17518 
16699 
15852 
13809 
12477 
22301 
25303 
22578 
14964 
22534 
22218 
18130 
22211 
17108 
15427 
22999 
22374 
22606 
25654 
21293 
20744 
15009 
17964 
17418 
16609 
15647 
16844 
16199 
17616 
16392 
16849 
16137 
18157 
16094 
16488 
16395 
16541 
17189 
16603 
16850 
15626 
17437 
16377 
17491 
16517 
15925 
16758 
16186 
16999 
17018 
15884 
17257 
16670 
16713 
15969 
17202 
25110 
20376 
18018 
18333 
16669 
16790 
19371 
14720 
