data
34654 
19189 
17232 
18689 
17613 
17628 
17107 
16906 
16526 
17013 
16668 
21475 
16985 
16561 
16594 
16635 
17738 
16592 
17196 
16562 
17392 
17211 
17797 
17174 
26595 
17749 
17772 
17843 
17619 
17984 
17856 
30712 
23886 
29049 
22991 
27614 
24589 
26511 
26130 
21533 
18283 
17286 
17740 
17427 
17753 
17864 
19227 
23038 
17600 
17057 
18215 
17812 
17417 
18157 
17781 
18642 
22951 
27890 
30628 
24679 
24943 
25533 
26557 
26336 
24967 
24814 
26186 
24178 
25960 
24628 
25478 
24081 
26992 
23925 
25666 
24396 
23268 
25329 
23068 
24279 
25386 
24790 
26406 
25010 
24117 
24716 
25331 
25373 
24151 
23932 
18976 
17568 
17349 
17559 
17413 
17282 
17457 
17384 
17867 
17462 
