data
19107 
15899 
12807 
8399 
11323 
12070 
8106 
12664 
10489 
9759 
14622 
17132 
8830 
9228 
21281 
18516 
10043 
15799 
14066 
10902 
9902 
12974 
11509 
8540 
13187 
10918 
9290 
13693 
17544 
12835 
8643 
13963 
12851 
10917 
8861 
14034 
14632 
15924 
18709 
25473 
27712 
15106 
17627 
16404 
19304 
13370 
17135 
14993 
16076 
12302 
16640 
8800 
14982 
11028 
8440 
14058 
14761 
14854 
8336 
9499 
14564 
12089 
10985 
12614 
11003 
7928 
11424 
8368 
8571 
7585 
7554 
7474 
7630 
7235 
7711 
7466 
7045 
7556 
7351 
7476 
7569 
7489 
7469 
7439 
7518 
7446 
7616 
7447 
7470 
7439 
7386 
7441 
9071 
7699 
7438 
7260 
7506 
7590 
7193 
7501 
