data
17008 
15364 
17447 
18711 
9233 
20053 
15268 
14108 
13149 
14809 
15885 
10649 
11527 
9325 
9123 
11827 
8988 
9088 
17373 
20305 
19956 
19806 
16628 
14229 
10227 
9801 
15510 
9301 
17724 
16799 
10300 
12689 
14400 
19357 
12752 
13895 
17158 
15109 
13388 
12629 
15493 
15670 
11297 
15392 
16318 
18621 
16002 
17826 
10092 
15646 
15098 
12657 
12240 
18409 
18025 
19714 
19471 
21165 
20321 
22475 
21889 
22514 
20450 
22052 
19722 
21472 
22271 
19983 
23365 
20142 
15868 
16011 
15382 
16222 
14578 
13248 
10797 
14394 
14777 
16209 
16343 
17277 
15965 
16157 
15654 
15177 
12486 
11150 
14386 
15470 
15708 
15407 
16752 
17030 
16725 
13803 
17850 
17082 
13568 
10367 
